mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Back Bay,place-bbsta,22134,46717,12,1844,3893,11464,548
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Chinatown,place-chncl,17532,21221,12,1461,1768,14807,549
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,15492,2761,54,287,51,1385,550
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,1134,16180,54,21,300,783,551
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_02,EARLY_AM,Wellington,place-welln,16099,472,54,298,9,1029,552
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Assembly,place-astao,20652,4310,54,382,80,4731,553
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,5672,75106,54,105,1391,1589,554
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,4704,23250,54,87,431,3703,555
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,15314,13049,54,284,242,5288,556
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,30244,90718,54,560,1680,4025,557
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,0,24088,54,0,446,0,558
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Green Street,place-grnst,250,7577,54,5,140,444,559
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,9868,10567,54,183,196,5120,560
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,4957,9484,54,92,176,656,561
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,94224,933,54,1745,17,3352,562
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Massachusetts Avenue,place-masta,6490,16584,54,120,307,1385,563
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,North Station,place-north,47852,49074,54,886,909,5175,564
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,88290,0,54,1635,0,1635,565
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,2768,18523,54,51,343,752,566
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,3304,22590,54,61,418,1032,567
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,State,place-state,52946,51633,54,980,956,5122,568
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,1415,5800,54,26,107,577,569
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,43643,7912,54,808,147,5258,570
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,6019,47911,54,111,887,2942,571
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_03,AM_PEAK,Wellington,place-welln,55931,1542,54,1036,29,4506,572
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,29074,8996,54,538,167,3741,573
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Back Bay,place-bbsta,18268,1646,54,338,30,799,574
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,16491,72404,54,305,1341,2811,575
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,8602,1311,54,159,24,1052,576
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,16016,34589,54,297,641,4381,577
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,1190,4064,54,22,75,1578,578
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Community College,place-ccmnl,11417,4166,12,951,347,13529,579
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,23392,23964,54,433,444,4884,580
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Broadway,place-brdwy,31203,12910,48,650,269,6332,581
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,18498,10759,54,343,199,1198,582
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_06,PM_PEAK,Wellington,place-welln,26967,1642,54,499,30,1462,583
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,7614,0,54,141,0,141,584
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Assembly,place-astao,28996,2949,54,537,55,1247,585
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,1888,528,54,35,10,178,586
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Back Bay,place-bbsta,29423,25570,54,545,474,3150,587
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,5309,4383,54,98,81,1029,588
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Central,place-cntsq,10211,31995,48,213,667,1926,589
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Tufts Medical Center,place-tumnl,7305,16274,11,664,1479,9837,590
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Downtown Crossing,place-dwnxg,48718,51374,12,4060,4281,15122,591
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Wellington,place-welln,16744,1434,11,1522,130,5633,592
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Jackson Square,place-jaksn,3513,738,54,65,14,239,593
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Charles/MGH,place-chmnl,14494,54206,48,302,1129,4256,594
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Chinatown,place-chncl,20079,8694,54,372,161,3033,595
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,30649,15294,54,568,283,5048,596
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Community College,place-ccmnl,12370,2644,54,229,49,1812,597
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,63463,98951,54,1175,1832,4688,598
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,0,48117,54,0,891,0,599
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,58732,33835,54,1088,627,2810,600
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Forest Hills,place-forhl,0,48001,12,0,4000,0,601
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Malden Center,place-mlmnl,237,27594,54,4,511,369,602
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Alewife,place-alfcl,0,36,48,0,1,0,603
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Davis,place-davis,2762,11130,48,58,232,455,604
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,48987,80950,48,1021,1686,5565,605
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Fields Corner,place-fldcr,26066,4054,48,543,84,2037,606
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Harvard,place-harsq,4346,55596,48,91,1158,790,607
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,JFK/UMass,place-jfk,30918,25513,48,644,532,5565,608
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Kendall/MIT,place-knncl,5073,89851,48,106,1872,2396,609
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,North Quincy,place-nqncy,32044,4669,48,668,97,2916,610
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,56046,75725,48,1168,1578,5192,611
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Porter,place-portr,2120,9730,48,44,203,632,612
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Quincy Adams,place-qamnl,20603,264,48,429,5,984,613
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Quincy Center,place-qnctr,39544,1251,48,824,26,1742,614
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Savin Hill,place-shmnl,15456,2053,48,322,43,2464,615
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Shawmut,place-smmnl,17962,666,48,374,14,1628,616
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,South Station,place-sstat,74763,72806,48,1558,1517,6287,617
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Wollaston,place-wlsta,28316,1449,48,590,30,2236,618
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Massachusetts Avenue,place-masta,8157,1621,54,151,30,490,619
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Alewife,place-alfcl,0,33069,48,0,689,0,620
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Andrew,place-andrw,6316,1438,48,132,30,735,621
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,North Station,place-north,37193,6187,54,689,115,1602,622
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Andrew,place-andrw,35496,9815,48,740,204,5841,623
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Green Street,place-grnst,272,18202,12,23,1517,4000,624
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Ashmont,place-asmnl,12605,0,48,263,0,263,625
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Forest Hills,place-forhl,0,67731,54,0,1254,0,626
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Oak Grove,place-ogmnl,0,20022,54,0,371,0,627
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Ashmont,place-asmnl,55600,0,48,1158,0,1158,628
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Haymarket,place-haecl,20263,16410,12,1689,1368,13958,629
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,8208,0,48,171,0,171,630
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,1687,1252,48,35,26,628,631
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,1287,2515,48,27,52,158,632
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,447,5492,48,9,114,317,633
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,36,143,48,1,3,6,634
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,4991,6153,48,104,128,561,635
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,5018,230,48,105,5,340,636
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,83,2232,48,2,47,36,637
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,JFK/UMass,place-jfk,3074,1787,48,64,37,689,638
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,289,4948,48,6,103,191,639
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,4353,212,48,91,4,386,640
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,7607,4683,48,158,98,554,641
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Porter,place-portr,22,193,48,0,4,14,642
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Quincy Adams,place-qamnl,5175,7,48,108,0,173,643
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Quincy Center,place-qnctr,8891,128,48,185,3,345,644
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Savin Hill,place-shmnl,2163,98,48,45,2,331,645
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Shawmut,place-smmnl,4089,12,48,85,0,308,646
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,South Station,place-sstat,7337,6044,48,153,126,618,647
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Wollaston,place-wlsta,4988,43,48,104,1,336,648
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Alewife,place-alfcl,0,6524,48,0,136,0,649
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Andrew,place-andrw,11435,3709,48,238,77,1830,650
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Ashmont,place-asmnl,22399,0,48,467,0,467,651
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Braintree,place-brntn,9176,0,48,191,0,191,652
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Broadway,place-brdwy,6559,3479,48,137,72,1846,653
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Central,place-cntsq,1833,8002,48,38,167,499,654
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Charles/MGH,place-chmnl,1709,29666,48,36,618,1144,655
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Davis,place-davis,555,2563,48,12,53,143,656
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,13421,19173,48,280,399,1694,657
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,11509,790,48,240,16,803,658
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Harvard,place-harsq,758,14639,48,16,305,246,659
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,JFK/UMass,place-jfk,7851,5381,48,164,112,1655,660
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,830,21212,48,17,442,682,661
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,9408,651,48,196,14,998,662
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,19573,17075,48,408,356,1762,663
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Porter,place-portr,239,2881,48,5,60,193,664
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,7376,22,48,154,0,316,665
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,12817,214,48,267,4,584,666
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Savin Hill,place-shmnl,3932,157,48,82,3,776,667
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Shawmut,place-smmnl,6349,26,48,132,1,515,668
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,South Station,place-sstat,21734,16087,48,453,335,1851,669
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_02,EARLY_AM,Wollaston,place-wlsta,11076,224,48,231,5,896,670
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Alewife,place-alfcl,0,21605,48,0,450,0,671
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_03,AM_PEAK,Andrew,place-andrw,33521,7851,48,698,164,5907,672
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Jackson Square,place-jaksn,3788,23482,12,316,1957,7101,673
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Malden Center,place-mlmnl,46356,884,12,3863,74,5939,674
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Massachusetts Avenue,place-masta,12699,21433,12,1058,1786,10736,675
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,North Station,place-north,34517,33228,12,2876,2769,13637,676
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Oak Grove,place-ogmnl,25838,0,12,2153,0,2153,677
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Roxbury Crossing,place-rcmnl,5476,17767,12,456,1481,8744,678
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Ruggles,place-rugg,3885,15492,12,324,1291,9768,679
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,State,place-state,47804,31172,12,3984,2598,15343,680
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Stony Brook,place-sbmnl,1467,20767,12,122,1731,5494,681
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Sullivan Square,place-sull,34511,6065,12,2876,505,12925,682
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Green Street,place-grnst,125,28376,54,2,525,1254,683
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Tufts Medical Center,place-tumnl,9070,24668,12,756,2056,13507,684
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Haymarket,place-haecl,15078,5339,54,279,99,2045,685
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Wellington,place-welln,26159,1969,12,2180,164,7958,686
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Jackson Square,place-jaksn,3484,32287,54,65,598,2285,687
Heavy Rail,Fall 2023,Orange,Orange Line,NB,day_type_01,Weekday,time_period_08,LATE_EVENING,Roxbury Crossing,place-rcmnl,3465,800,54,64,15,293,688
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_01,Weekday,time_period_07,EVENING,Malden Center,place-mlmnl,17646,775,54,327,14,524,689
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Braintree,place-brntn,17364,0,48,362,0,362,690
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Assembly,place-astao,28297,5803,11,2572,528,7677,691
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Broadway,place-brdwy,23837,11954,48,497,249,6186,692
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Back Bay,place-bbsta,16567,31996,11,1506,2909,8434,693
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Central,place-cntsq,22973,49409,48,479,1029,3584,694
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Chinatown,place-chncl,12709,10985,11,1155,999,10652,695
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Charles/MGH,place-chmnl,22959,38185,48,478,796,5495,696
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Community College,place-ccmnl,7681,2950,11,698,268,9835,697
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Davis,place-davis,2083,29635,48,43,617,687,698
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Downtown Crossing,place-dwnxg,32993,39490,11,2999,3590,10497,699
Heavy Rail,Fall 2023,Red,Red Line,NB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,71516,110562,48,1490,2303,5875,700
Heavy Rail,Fall 2023,Orange,Orange Line,SB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Forest Hills,place-forhl,0,33750,11,0,3068,0,701
